Date;Country;RegionName;HospitalizedPatients;IntensiveCarePatients;TotalHospitalizedPatients;HomeConfinement;CurrentPositiveCases;NewPositiveCases;Recovered;Deaths;TotalPositiveCases
11/03/2020 17:00;ITA;Trentino Alto Adige;36;8;44;105;149;62;3;0;152
12/03/2020 17:00;ITA;Abruzzo;47;12;59;19;78;46;4;2;84
12/03/2020 17:00;ITA;Basilicata;1;1;2;6;8;0;0;0;8
12/03/2020 17:00;ITA;Calabria;14;2;16;16;32;14;1;0;33
12/03/2020 17:00;ITA;Campania;56;11;67;107;174;25;4;1;179
12/03/2020 17:00;ITA;Emilia-Romagna;814;112;926;832;1758;208;43;146;1947
12/03/2020 17:00;ITA;Friuli Venezia Giulia;23;10;33;115;148;41;11;8;167
12/03/2020 17:00;ITA;Lazio;85;20;105;67;172;50;19;9;200
12/03/2020 17:00;ITA;Liguria;100;36;136;107;243;80;20;11;274
12/03/2020 17:00;ITA;Lombardia;4247;605;4852;2044;6896;1445;1085;744;8725
12/03/2020 17:00;ITA;Marche;254;76;330;240;570;113;0;22;592
12/03/2020 17:00;ITA;Molise;4;3;7;9;16;0;0;0;16
12/03/2020 17:00;ITA;Piemonte;368;97;465;89;554;79;0;26;580
12/03/2020 17:00;ITA;Puglia;58;2;60;38;98;27;1;5;104
12/03/2020 17:00;ITA;Sardegna;12;0;12;27;39;2;0;0;39
12/03/2020 17:00;ITA;Sicilia;28;5;33;78;111;32;2;2;115
12/03/2020 17:00;ITA;Toscana;100;59;159;193;352;44;7;5;364
12/03/2020 17:00;ITA;Umbria;8;8;16;46;62;18;2;0;64
12/03/2020 17:00;ITA;Valle d'Aosta;7;0;7;19;26;7;0;1;27
12/03/2020 17:00;ITA;Veneto;360;85;445;852;1297;361;55;32;1384
12/03/2020 17:00;ITA;Trentino Alto Adige;64;9;73;132;205;59;4;2;211
13/03/2020 17:00;ITA;Abruzzo;42;14;56;27;83;5;4;2;89
13/03/2020 17:00;ITA;Basilicata;1;1;2;8;10;2;0;0;10
13/03/2020 17:00;ITA;Calabria;18;3;21;16;37;5;1;0;38
13/03/2020 17:00;ITA;Campania;60;19;79;134;213;41;5;2;220
13/03/2020 17:00;ITA;Emilia-Romagna;942;128;1070;941;2011;316;51;201;2263
13/03/2020 17:00;ITA;Friuli Venezia Giulia;59;8;67;169;236;90;11;10;257
13/03/2020 17:00;ITA;Lazio;122;24;146;96;242;77;24;11;277
13/03/2020 17:00;ITA;Liguria;128;44;172;132;304;71;24;17;345
13/03/2020 17:00;ITA;Lombardia;4435;650;5085;2647;7732;1095;1198;890;9820
13/03/2020 17:00;ITA;Marche;337;85;422;276;698;133;0;27;725
13/03/2020 17:00;ITA;Molise;5;3;8;9;17;1;0;0;17
13/03/2020 17:00;ITA;Piemonte;556;135;691;103;794;260;0;46;840
13/03/2020 17:00;ITA;Puglia;77;2;79;42;121;25;3;5;129
13/03/2020 17:00;ITA;Sardegna;12;0;12;31;43;4;0;0;43
13/03/2020 17:00;ITA;Sicilia;37;7;44;82;126;15;2;2;130
13/03/2020 17:00;ITA;Toscana;134;77;211;244;455;106;10;5;470
13/03/2020 17:00;ITA;Umbria;11;10;21;52;73;12;2;1;76
13/03/2020 17:00;ITA;Valle d'Aosta;6;0;6;21;27;1;0;1;28
13/03/2020 17:00;ITA;Veneto;366;107;473;980;1453;211;100;42;1595
13/03/2020 17:00;ITA;Trentino Alto Adige;78;11;89;191;280;77;4;4;288
14/03/2020 17:00;ITA;Abruzzo;51;14;65;41;106;23;4;2;112
14/03/2020 17:00;ITA;Basilicata;0;2;2;8;10;0;0;0;10
14/03/2020 17:00;ITA;Calabria;22;4;26;33;59;22;1;0;60
14/03/2020 17:00;ITA;Campania;72;17;89;154;243;52;23;6;272
14/03/2020 17:00;ITA;Emilia-Romagna;1076;152;1228;1121;2349;381;54;241;2644
14/03/2020 17:00;ITA;Friuli Venezia Giulia;67;11;78;193;271;44;17;13;301
14/03/2020 17:00;ITA;Lazio;181;25;206;114;320;80;24;13;357
14/03/2020 17:00;ITA;Liguria;213;62;275;109;384;118;52;27;463
14/03/2020 17:00;ITA;Lombardia;4898;732;5630;3429;9059;1865;1660;966;11685
14/03/2020 17:00;ITA;Marche;449;93;542;321;863;174;0;36;899
14/03/2020 17:00;ITA;Molise;5;3;8;9;17;0;0;0;17
14/03/2020 17:00;ITA;Piemonte;538;150;688;126;814;33;0;59;873
14/03/2020 17:00;ITA;Puglia;91;6;97;59;156;37;2;8;166
14/03/2020 17:00;ITA;Sardegna;14;0;14;33;47;4;0;0;47
14/03/2020 17:00;ITA;Sicilia;42;11;53;97;150;26;4;2;156
14/03/2020 17:00;ITA;Toscana;160;87;247;367;614;160;10;6;630
14/03/2020 17:00;ITA;Umbria;21;11;32;71;103;31;3;1;107
14/03/2020 17:00;ITA;Valle d'Aosta;12;0;12;29;41;14;0;1;42
14/03/2020 17:00;ITA;Veneto;366;119;485;1290;1775;342;107;55;1937
14/03/2020 17:00;ITA;Trentino Alto Adige;94;19;113;256;369;91;5;5;379
15/03/2020 17:00;ITA;Abruzzo;72;28;100;28;128;25;6;3;137
15/03/2020 17:00;ITA;Basilicata;0;2;2;9;11;1;0;0;11
15/03/2020 17:00;ITA;Calabria;32;6;38;28;66;8;1;1;68
15/03/2020 17:00;ITA;Campania;73;22;95;201;296;61;28;9;333
15/03/2020 17:00;ITA;Emilia-Romagna;1215;169;1384;1357;2741;449;68;284;3093
15/03/2020 17:00;ITA;Friuli Venezia Giulia;98;12;110;206;316;46;17;14;347
15/03/2020 17:00;ITA;Lazio;223;31;254;142;396;79;24;16;436
15/03/2020 17:00;ITA;Liguria;253;66;319;174;493;96;33;33;559
15/03/2020 17:00;ITA;Lombardia;5500;767;6267;3776;10043;1587;2011;1218;13272
15/03/2020 17:00;ITA;Marche;521;98;619;468;1087;234;0;46;1133
15/03/2020 17:00;ITA;Molise;3;4;7;10;17;0;0;0;17
15/03/2020 17:00;ITA;Piemonte;726;171;897;133;1030;238;0;81;1111
15/03/2020 17:00;ITA;Puglia;116;6;122;90;212;64;2;16;230
15/03/2020 17:00;ITA;Sardegna;16;0;16;59;75;30;0;2;77
15/03/2020 17:00;ITA;Sicilia;56;15;71;108;179;32;7;2;188
15/03/2020 17:00;ITA;Toscana;175;107;282;481;763;151;10;8;781
15/03/2020 17:00;ITA;Umbria;25;13;38;101;139;36;3;1;143
15/03/2020 17:00;ITA;Valle d'Aosta;10;3;13;43;56;15;0;1;57
15/03/2020 17:00;ITA;Veneto;426;129;555;1434;1989;235;120;63;2172
15/03/2020 17:00;ITA;Trentino Alto Adige;123;23;146;420;566;203;5;11;582
16/03/2020 17:00;ITA;Abruzzo;71;37;108;57;165;39;7;4;176
16/03/2020 17:00;ITA;Basilicata;1;2;3;9;12;1;0;0;12
16/03/2020 17:00;ITA;Calabria;36;7;43;44;87;21;1;1;89
16/03/2020 17:00;ITA;Campania;103;22;125;238;363;67;28;9;400
16/03/2020 17:00;ITA;Emilia-Romagna;1362;197;1559;1529;3088;429;88;346;3522
16/03/2020 17:00;ITA;Friuli Venezia Giulia;96;19;115;231;346;39;18;22;386
16/03/2020 17:00;ITA;Lazio;267;31;298;174;472;87;32;19;523
16/03/2020 17:00;ITA;Liguria;255;73;328;247;575;108;42;50;667
16/03/2020 17:00;ITA;Lombardia;6171;823;6994;3867;10861;1377;2368;1420;14649
16/03/2020 17:00;ITA;Marche;528;110;638;547;1185;109;0;57;1242
16/03/2020 17:00;ITA;Molise;3;5;8;7;15;4;5;1;21
16/03/2020 17:00;ITA;Piemonte;1045;186;1231;174;1405;405;0;111;1516
16/03/2020 17:00;ITA;Puglia;116;6;122;90;212;0;2;16;230
16/03/2020 17:00;ITA;Sardegna;39;0;39;66;105;30;0;2;107
16/03/2020 17:00;ITA;Sicilia;75;20;95;108;203;25;8;2;213
16/03/2020 17:00;ITA;Toscana;175;107;282;559;841;85;11;14;866
16/03/2020 17:00;ITA;Umbria;30;15;45;114;159;21;4;1;164
16/03/2020 17:00;ITA;Valle d'Aosta;28;5;33;70;103;48;0;2;105
16/03/2020 17:00;ITA;Veneto;498;156;654;1620;2274;301;130;69;2473
16/03/2020 17:00;ITA;Trentino Alto Adige;126;30;156;446;602;37;5;12;619
17/03/2020 17:00;ITA;Abruzzo;94;32;126;90;216;53;7;6;229
17/03/2020 17:00;ITA;Basilicata;5;2;7;13;20;8;0;0;20
17/03/2020 17:00;ITA;Calabria;45;10;55;57;112;25;1;1;114
17/03/2020 17:00;ITA;Campania;127;24;151;272;423;60;28;9;460
17/03/2020 17:00;ITA;Emilia-Romagna;1566;223;1789;1615;3404;409;134;393;3931
17/03/2020 17:00;ITA;Friuli Venezia Giulia;104;21;125;222;347;8;17;30;394
17/03/2020 17:00;ITA;Lazio;314;44;358;192;550;84;34;23;607
17/03/2020 17:00;ITA;Liguria;299;85;384;277;661;111;57;60;778
17/03/2020 17:00;ITA;Lombardia;6953;879;7832;4263;12095;1571;2485;1640;16220
17/03/2020 17:00;ITA;Marche;599;109;708;594;1302;129;0;69;1371
17/03/2020 17:00;ITA;Molise;7;5;12;7;19;4;5;1;25
17/03/2020 17:00;ITA;Piemonte;1378;206;1584;180;1764;381;0;133;1897
17/03/2020 17:00;ITA;Puglia;155;14;169;151;320;110;2;18;340
17/03/2020 17:00;ITA;Sardegna;36;4;40;75;115;10;0;2;117
17/03/2020 17:00;ITA;Sicilia;86;28;114;112;226;24;8;3;237
17/03/2020 17:00;ITA;Toscana;329;143;472;552;1024;187;12;17;1053
17/03/2020 17:00;ITA;Umbria;36;21;57;135;192;33;4;1;197
17/03/2020 17:00;ITA;Valle d'Aosta;35;6;41;93;134;31;0;2;136
17/03/2020 17:00;ITA;Veneto;548;171;719;1769;2488;231;136;80;2704
17/03/2020 17:00;ITA;Trentino Alto Adige;178;33;211;439;650;57;11;15;676
18/03/2020 17:00;ITA;Abruzzo;99;41;140;109;249;34;7;7;263
18/03/2020 17:00;ITA;Basilicata;9;2;11;16;27;7;0;0;27
18/03/2020 17:00;ITA;Calabria;45;11;56;70;126;15;2;1;129
18/03/2020 17:00;ITA;Campania;127;24;151;272;423;0;28;9;460
18/03/2020 17:00;ITA;Emilia-Romagna;1784;247;2031;1884;3915;594;152;458;4525
18/03/2020 17:00;ITA;Friuli Venezia Giulia;128;27;155;261;416;68;15;31;462
18/03/2020 17:00;ITA;Lazio;374;44;418;232;650;117;42;32;724
18/03/2020 17:00;ITA;Liguria;401;100;501;243;744;109;70;73;887
18/03/2020 17:00;ITA;Lombardia;7285;924;8209;4057;12266;1493;3488;1959;17713
18/03/2020 17:00;ITA;Marche;638;119;757;719;1476;197;0;92;1568
18/03/2020 17:00;ITA;Molise;7;6;13;8;21;3;6;1;28
18/03/2020 17:00;ITA;Piemonte;1780;227;2007;180;2187;444;0;154;2341
18/03/2020 17:00;ITA;Puglia;156;30;186;176;362;43;2;19;383
18/03/2020 17:00;ITA;Sardegna;42;7;49;83;132;17;0;2;134
18/03/2020 17:00;ITA;Sicilia;100;29;129;138;267;45;12;3;282
18/03/2020 17:00;ITA;Toscana;427;160;587;704;1291;277;17;22;1330
18/03/2020 17:00;ITA;Umbria;54;21;75;166;241;50;4;2;247
18/03/2020 17:00;ITA;Valle d'Aosta;41;3;44;118;162;29;0;3;165
18/03/2020 17:00;ITA;Veneto;646;195;841;2112;2953;510;167;94;3214
18/03/2020 17:00;ITA;Trentino Alto Adige;220;40;260;542;802;155;13;16;831
19/03/2020 17:00;ITA;Abruzzo;181;47;228;138;366;122;8;11;385
19/03/2020 17:00;ITA;Basilicata;8;5;13;24;37;10;0;0;37
19/03/2020 17:00;ITA;Calabria;60;13;73;91;164;40;2;3;169
19/03/2020 17:00;ITA;Campania;213;36;249;356;605;192;30;17;652
19/03/2020 17:00;ITA;Emilia-Romagna;1900;260;2160;2346;4506;689;177;531;5214
19/03/2020 17:00;ITA;Friuli Venezia Giulia;134;29;163;359;522;137;41;36;599
19/03/2020 17:00;ITA;Lazio;426;45;471;270;741;99;44;38;823
19/03/2020 17:00;ITA;Liguria;491;112;603;280;883;172;85;91;1059
19/03/2020 17:00;ITA;Lombardia;7387;1006;8393;5545;13938;2171;3778;2168;19884
19/03/2020 17:00;ITA;Marche;656;141;797;825;1622;169;0;115;1737
19/03/2020 17:00;ITA;Molise;19;6;25;13;38;18;6;2;46
19/03/2020 17:00;ITA;Piemonte;2279;257;2536;218;2754;591;3;175;2932
19/03/2020 17:00;ITA;Puglia;173;31;204;245;449;95;4;25;478
19/03/2020 17:00;ITA;Sardegna;43;9;52;152;204;72;0;2;206
19/03/2020 17:00;ITA;Sicilia;143;36;179;142;321;58;15;4;340
19/03/2020 17:00;ITA;Toscana;501;178;679;743;1422;152;22;38;1482
19/03/2020 17:00;ITA;Umbria;69;21;90;238;328;87;4;2;334
19/03/2020 17:00;ITA;Valle d'Aosta;47;9;56;153;209;50;0;6;215
19/03/2020 17:00;ITA;Veneto;771;209;980;2189;3169;270;200;115;3484
19/03/2020 17:00;ITA;Trentino Alto Adige;256;48;304;608;912;128;21;26;959
20/03/2020 17:00;ITA;Abruzzo;190;48;238;184;422;64;10;17;449
20/03/2020 17:00;ITA;Basilicata;8;5;13;39;52;15;0;0;52
20/03/2020 17:00;ITA;Calabria;71;16;87;114;201;38;2;4;207
20/03/2020 17:00;ITA;Campania;130;41;171;531;702;97;30;17;749
20/03/2020 17:00;ITA;Emilia-Romagna;2083;267;2350;2739;5089;754;239;640;5968
20/03/2020 17:00;ITA;Friuli Venezia Giulia;143;32;175;380;555;57;63;38;656
20/03/2020 17:00;ITA;Lazio;537;47;584;328;912;185;53;43;1008
20/03/2020 17:00;ITA;Liguria;573;121;694;307;1001;162;101;119;1221
20/03/2020 17:00;ITA;Lombardia;7735;1050;8785;6635;15420;2380;4295;2549;22264
20/03/2020 17:00;ITA;Marche;704;138;842;1002;1844;244;0;137;1981
20/03/2020 17:00;ITA;Molise;20;6;26;13;39;4;6;5;50
20/03/2020 17:00;ITA;Piemonte;1541;280;1821;1423;3244;529;8;209;3461
20/03/2020 17:00;ITA;Puglia;191;31;222;329;551;103;4;26;581
20/03/2020 17:00;ITA;Sardegna;56;15;71;217;288;87;3;2;293
20/03/2020 17:00;ITA;Sicilia;168;42;210;169;379;68;25;4;408
20/03/2020 17:00;ITA;Toscana;601;189;790;923;1713;311;33;47;1793
20/03/2020 17:00;ITA;Umbria;75;24;99;285;384;61;4;7;395
20/03/2020 17:00;ITA;Valle d'Aosta;54;9;63;194;257;49;0;7;264
20/03/2020 17:00;ITA;Veneto;843;236;1079;2598;3677;547;223;131;4031
20/03/2020 17:00;ITA;Trentino Alto Adige;297;58;355;775;1130;231;30;30;1190
21/03/2020 17:00;ITA;Abruzzo;185;44;229;265;494;80;13;22;529
21/03/2020 17:00;ITA;Basilicata;12;7;19;47;66;14;0;0;66
21/03/2020 17:00;ITA;Calabria;73;16;89;136;225;28;5;5;235
21/03/2020 17:00;ITA;Campania;233;87;320;473;793;95;29;22;844
21/03/2020 17:00;ITA;Emilia-Romagna;2267;265;2532;3129;5661;737;329;715;6705
21/03/2020 17:00;ITA;Friuli Venezia Giulia;152;37;189;477;666;134;82;42;790
21/03/2020 17:00;ITA;Lazio;591;70;661;425;1086;182;54;50;1190
21/03/2020 17:00;ITA;Liguria;598;129;727;432;1159;215;125;152;1436
21/03/2020 17:00;ITA;Lombardia;8258;1093;9351;8019;17370;3251;5050;3095;25515
21/03/2020 17:00;ITA;Marche;742;141;883;1114;1997;172;2;154;2153
21/03/2020 17:00;ITA;Molise;21;6;27;20;47;11;7;7;61
21/03/2020 17:00;ITA;Piemonte;1976;301;2277;1229;3506;291;8;238;3752
21/03/2020 17:00;ITA;Puglia;209;33;242;400;642;94;4;29;675
21/03/2020 17:00;ITA;Sardegna;65;16;81;240;321;37;5;4;330
21/03/2020 17:00;ITA;Sicilia;206;48;254;204;458;82;26;6;490
21/03/2020 17:00;ITA;Toscana;664;202;866;1039;1905;219;35;72;2012
21/03/2020 17:00;ITA;Umbria;92;29;121;326;447;67;5;10;462
21/03/2020 17:00;ITA;Valle d'Aosta;62;15;77;227;304;49;1;8;313
21/03/2020 17:00;ITA;Veneto;942;249;1191;3023;4214;586;257;146;4617
21/03/2020 17:00;ITA;Trentino Alto Adige;360;69;429;891;1320;213;35;48;1403
22/03/2020 17:00;ITA;Abruzzo;218;49;267;272;539;58;15;33;587
22/03/2020 17:00;ITA;Basilicata;13;10;23;58;81;15;0;0;81
22/03/2020 17:00;ITA;Calabria;77;17;94;166;260;38;5;8;273
22/03/2020 17:00;ITA;Campania;243;99;342;524;866;92;41;29;936
22/03/2020 17:00;ITA;Emilia-Romagna;2429;269;2698;3692;6390;850;349;816;7555
22/03/2020 17:00;ITA;Friuli Venezia Giulia;163;47;210;528;738;84;89;47;874
22/03/2020 17:00;ITA;Lazio;671;79;750;522;1272;193;58;53;1383
22/03/2020 17:00;ITA;Liguria;736;132;868;483;1351;229;143;171;1665
22/03/2020 17:00;ITA;Lombardia;9439;1142;10581;7304;17885;1691;5865;3456;27206
22/03/2020 17:00;ITA;Marche;816;138;954;1277;2231;268;6;184;2421
22/03/2020 17:00;ITA;Molise;24;7;31;21;52;5;7;7;66
22/03/2020 17:00;ITA;Piemonte;2118;308;2426;1701;4127;668;10;283;4420
22/03/2020 17:00;ITA;Puglia;252;37;289;459;748;111;7;31;786
22/03/2020 17:00;ITA;Sardegna;67;16;83;244;327;9;5;7;339
22/03/2020 17:00;ITA;Sicilia;220;55;275;321;596;140;26;8;630
22/03/2020 17:00;ITA;Toscana;706;215;921;1223;2144;265;42;91;2277
22/03/2020 17:00;ITA;Umbria;97;35;132;368;500;59;5;16;521
22/03/2020 17:00;ITA;Valle d'Aosta;63;21;84;270;354;51;1;9;364
22/03/2020 17:00;ITA;Veneto;1113;255;1368;3276;4644;505;309;169;5122
22/03/2020 17:00;ITA;Trentino Alto Adige;381;78;459;1074;1533;229;41;58;1632
23/03/2020 17:00;ITA;Abruzzo;228;52;280;325;605;76;20;38;663
23/03/2020 17:00;ITA;Basilicata;15;12;27;62;89;9;0;1;90
23/03/2020 17:00;ITA;Calabria;82;20;102;178;280;19;5;7;292
23/03/2020 17:00;ITA;Campania;266;110;376;553;929;90;48;49;1026
23/03/2020 17:00;ITA;Emilia-Romagna;2846;276;3122;4098;7220;980;423;892;8535
23/03/2020 17:00;ITA;Friuli Venezia Giulia;185;41;226;545;771;56;105;54;930
23/03/2020 17:00;ITA;Lazio;718;96;814;600;1414;157;63;63;1540
23/03/2020 17:00;ITA;Liguria;761;133;894;659;1553;259;159;212;1924
23/03/2020 17:00;ITA;Lombardia;9266;1183;10449;8461;18910;1555;6075;3776;28761
23/03/2020 17:00;ITA;Marche;882;148;1030;1328;2358;148;8;203;2569
23/03/2020 17:00;ITA;Molise;25;7;32;18;50;1;10;7;67
23/03/2020 17:00;ITA;Piemonte;2194;343;2537;1992;4529;441;17;315;4861
23/03/2020 17:00;ITA;Puglia;285;45;330;532;862;120;7;37;906
23/03/2020 17:00;ITA;Sardegna;76;18;94;249;343;20;5;11;359
23/03/2020 17:00;ITA;Sicilia;250;60;310;371;681;91;27;13;721
23/03/2020 17:00;ITA;Toscana;838;238;1076;1225;2301;184;51;109;2461
23/03/2020 17:00;ITA;Umbria;106;42;148;408;556;56;5;16;577
23/03/2020 17:00;ITA;Valle d'Aosta;69;20;89;290;379;29;2;12;393
23/03/2020 17:00;ITA;Veneto;1206;281;1487;3499;4986;383;327;192;5505
23/03/2020 17:00;ITA;Trentino Alto Adige;394;79;473;1129;1602;115;75;70;1747
24/03/2020 17:00;ITA;Abruzzo;234;57;291;331;622;26;21;46;689
24/03/2020 17:00;ITA;Basilicata;14;12;26;65;91;2;0;1;92
24/03/2020 17:00;ITA;Calabria;88;21;109;195;304;27;5;10;319
24/03/2020 17:00;ITA;Campania;345;181;526;466;992;75;53;56;1101
24/03/2020 17:00;ITA;Emilia-Romagna;2974;291;3265;4446;7711;719;558;985;9254
24/03/2020 17:00;ITA;Friuli Venezia Giulia;195;49;244;604;848;62;80;64;992
24/03/2020 17:00;ITA;Lazio;747;94;841;704;1545;188;103;80;1728
24/03/2020 17:00;ITA;Liguria;803;147;950;742;1692;192;193;231;2116
24/03/2020 17:00;ITA;Lombardia;9711;1194;10905;8963;19868;1942;6657;4178;30703
24/03/2020 17:00;ITA;Marche;862;149;1011;1486;2497;167;8;231;2736
24/03/2020 17:00;ITA;Molise;27;7;34;21;55;6;10;8;73
24/03/2020 17:00;ITA;Piemonte;2404;360;2764;2360;5124;654;17;374;5515
24/03/2020 17:00;ITA;Puglia;317;57;374;566;940;99;21;44;1005
24/03/2020 17:00;ITA;Sardegna;80;19;99;296;395;62;11;15;421
24/03/2020 17:00;ITA;Sicilia;250;60;310;489;799;125;27;20;846
24/03/2020 17:00;ITA;Toscana;918;244;1162;1357;2519;238;51;129;2699
24/03/2020 17:00;ITA;Umbria;105;43;148;476;624;71;5;19;648
24/03/2020 17:00;ITA;Valle d'Aosta;71;20;91;288;379;7;2;19;400
24/03/2020 17:00;ITA;Veneto;1318;304;1622;3729;5351;443;381;216;5948
24/03/2020 17:00;ITA;Trentino Alto Adige;474;87;561;1113;1674;144;123;94;1891
25/03/2020 17:00;ITA;Abruzzo;248;59;307;431;738;124;23;52;813
25/03/2020 17:00;ITA;Basilicata;20;14;34;78;112;21;0;1;113
25/03/2020 17:00;ITA;Calabria;93;23;116;217;333;32;7;11;351
25/03/2020 17:00;ITA;Campania;318;123;441;631;1072;98;53;74;1199
25/03/2020 17:00;ITA;Emilia-Romagna;3180;294;3474;4782;8256;800;721;1077;10054
25/03/2020 17:00;ITA;Friuli Venezia Giulia;200;52;252;659;911;147;158;70;1139
25/03/2020 17:00;ITA;Lazio;805;101;906;769;1675;173;131;95;1901
25/03/2020 17:00;ITA;Liguria;927;147;1074;752;1826;189;225;254;2305
25/03/2020 17:00;ITA;Lombardia;10026;1236;11262;9329;20591;1643;7281;4474;32346
25/03/2020 17:00;ITA;Marche;938;148;1086;1553;2639;198;8;287;2934
25/03/2020 17:00;ITA;Molise;26;7;33;20;53;0;12;8;73
25/03/2020 17:00;ITA;Piemonte;2544;381;2925;2631;5556;509;19;449;6024
25/03/2020 17:00;ITA;Puglia;349;64;413;610;1023;88;22;48;1093
25/03/2020 17:00;ITA;Sardegna;82;19;101;311;412;21;12;18;442
25/03/2020 17:00;ITA;Sicilia;259;80;339;597;936;148;33;25;994
25/03/2020 17:00;ITA;Toscana;999;251;1250;1526;2776;273;54;142;2972
25/03/2020 17:00;ITA;Umbria;123;44;167;519;686;62;5;19;710
25/03/2020 17:00;ITA;Valle d'Aosta;70;25;95;280;375;1;2;24;401
25/03/2020 17:00;ITA;Veneto;1407;316;1723;4022;5745;494;439;258;6442
25/03/2020 17:00;ITA;Trentino Alto Adige;498;105;603;1203;1806;189;157;117;2080
26/03/2020 17:00;ITA;Abruzzo;280;64;344;516;860;133;23;63;946
26/03/2020 17:00;ITA;Basilicata;22;16;38;95;133;21;0;1;134
26/03/2020 17:00;ITA;Calabria;101;23;124;248;372;42;7;14;393
26/03/2020 17:00;ITA;Campania;448;114;562;607;1169;111;58;83;1310
26/03/2020 17:00;ITA;Emilia-Romagna;3354;301;3655;5195;8850;762;792;1174;10816
26/03/2020 17:00;ITA;Friuli Venezia Giulia;212;54;266;688;954;84;197;72;1223
26/03/2020 17:00;ITA;Lazio;878;113;991;844;1835;195;155;106;2096
26/03/2020 17:00;ITA;Liguria;998;154;1152;875;2027;262;260;280;2567
26/03/2020 17:00;ITA;Lombardia;10681;1263;11944;10245;22189;2543;7839;4861;34889
26/03/2020 17:00;ITA;Marche;977;166;1143;1652;2795;180;9;310;3114
26/03/2020 17:00;ITA;Molise;27;8;35;46;81;30;14;8;103
26/03/2020 17:00;ITA;Piemonte;2633;408;3041;2909;5950;510;135;449;6534
26/03/2020 17:00;ITA;Puglia;480;76;556;539;1095;89;22;65;1182
26/03/2020 17:00;ITA;Sardegna;92;20;112;350;462;52;13;19;494
26/03/2020 17:00;ITA;Sicilia;346;68;414;681;1095;170;36;33;1164
26/03/2020 17:00;ITA;Toscana;1037;259;1296;1677;2973;254;95;158;3226
26/03/2020 17:00;ITA;Umbria;144;46;190;580;770;92;12;20;802
26/03/2020 17:00;ITA;Valle d'Aosta;73;24;97;281;378;7;2;28;408
26/03/2020 17:00;ITA;Veneto;1447;326;1773;4367;6140;493;508;287;6935
26/03/2020 17:00;ITA;Trentino Alto Adige;523;109;632;1253;1885;123;184;134;2203
27/03/2020 17:00;ITA;Abruzzo;289;71;360;565;925;71;24;68;1017
27/03/2020 17:00;ITA;Basilicata;22;15;37;110;147;17;1;3;151
27/03/2020 17:00;ITA;Calabria;103;22;125;344;469;101;7;18;494
27/03/2020 17:00;ITA;Campania;456;113;569;723;1292;144;64;98;1454
27/03/2020 17:00;ITA;Emilia-Romagna;3461;308;3769;5592;9361;772;960;1267;11588
27/03/2020 17:00;ITA;Friuli Venezia Giulia;222;57;279;748;1027;94;214;76;1317
27/03/2020 17:00;ITA;Lazio;992;126;1118;895;2013;199;164;118;2295
27/03/2020 17:00;ITA;Liguria;1023;157;1180;880;2060;129;305;331;2696
27/03/2020 17:00;ITA;Lombardia;11137;1292;12429;11466;23895;2409;8001;5402;37298
27/03/2020 17:00;ITA;Marche;979;162;1141;1709;2850;82;10;336;3196
27/03/2020 17:00;ITA;Molise;26;9;35;51;86;6;14;9;109
27/03/2020 17:00;ITA;Piemonte;2852;431;3283;3064;6347;558;176;569;7092
27/03/2020 17:00;ITA;Puglia;530;82;612;624;1236;152;29;69;1334
27/03/2020 17:00;ITA;Sardegna;93;19;112;384;496;36;13;21;530
27/03/2020 17:00;ITA;Sicilia;425;75;500;658;1158;86;53;39;1250
27/03/2020 17:00;ITA;Toscana;1053;274;1327;1843;3170;224;103;177;3450
27/03/2020 17:00;ITA;Umbria;149;46;195;629;824;82;39;21;884
27/03/2020 17:00;ITA;Valle d'Aosta;91;24;115;298;413;44;2;37;452
27/03/2020 17:00;ITA;Veneto;1536;338;1874;4774;6648;562;536;313;7497
27/03/2020 17:00;ITA;Trentino Alto Adige;590;111;701;1296;1997;191;235;162;2394
28/03/2020 17:00;ITA;Abruzzo;311;70;381;646;1027;116;30;76;1133
28/03/2020 17:00;ITA;Basilicata;26;19;45;133;178;31;1;3;182
28/03/2020 17:00;ITA;Calabria;107;22;129;394;523;61;11;21;555
28/03/2020 17:00;ITA;Campania;463;132;595;812;1407;138;76;109;1592
28/03/2020 17:00;ITA;Emilia-Romagna;3695;316;4011;5953;9964;795;1075;1344;12383
28/03/2020 17:00;ITA;Friuli Venezia Giulia;223;59;282;838;1120;119;229;87;1436
28/03/2020 17:00;ITA;Lazio;985;133;1118;1063;2181;210;200;124;2505
28/03/2020 17:00;ITA;Liguria;1031;167;1198;888;2086;126;378;358;2822
28/03/2020 17:00;ITA;Lombardia;11152;1319;12471;12038;24509;2117;8962;5944;39415
28/03/2020 17:00;ITA;Marche;987;166;1153;1846;2999;177;10;364;3373
28/03/2020 17:00;ITA;Molise;26;9;35;63;98;14;16;9;123
28/03/2020 17:00;ITA;Piemonte;3094;439;3533;3318;6851;579;203;617;7671
28/03/2020 17:00;ITA;Puglia;563;98;661;697;1358;124;29;71;1458
28/03/2020 17:00;ITA;Sardegna;95;22;117;452;569;94;29;26;624
28/03/2020 17:00;ITA;Sicilia;441;71;512;730;1242;109;60;57;1359
28/03/2020 17:00;ITA;Toscana;1093;277;1370;2141;3511;367;108;198;3817
28/03/2020 17:00;ITA;Umbria;159;44;203;695;898;85;43;28;969
28/03/2020 17:00;ITA;Valle d'Aosta;90;26;116;352;468;59;2;41;511
